6.368503618240356490e-01 3.864383459091186301e-01 1.107684857606887796e+01
7.641529655456542613e-01 3.495761001110077038e-01 5.921558984518051183e+00
1.258777061700820932e+00 3.500946831703186102e-01 4.784800764322280742e+00
2.029264283180236994e+00 3.610678076744079368e-01 4.454343363046645798e+00
5.251876708269119121e+00 4.517761409282684548e-01 4.631959837675094782e+00
