1.416968735456466622e+00 1.658441091775894272e+00 4.515184650421142365e+00
1.026273945569992074e+00 1.449464296102523697e+00 4.242432228326797450e+00
1.383412766456604048e+00 1.380123125314712595e+00 4.323339203596114899e+00
2.049920444488525284e+00 1.394414436817169145e+00 4.589502731561660553e+00
4.300324323177338037e+00 1.289884082078933680e+00 5.500542623996734548e+00
