6.135847752094268692e+00 1.227240467071533253e-01 5.619595805406570221e+00
1.237901366829872174e+01 4.792085897922515603e-01 1.421009711623191762e+01
2.237223029732704305e+01 1.014488350152969343e+00 2.747211485147476040e+01
